"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"C4666","0","10","40","0","2016","1","","Valdosta, GA MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",3370,53157,53177,53596,429991135,224720880,3573578,620,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.1,573,1.1,318,0.6,213,0.4,-2903073,-0.7,2374057,1.1,-464294,-11.5,-9,-1.4
"C4666","0","10","40","0","2016","2","","Valdosta, GA MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",3435,54795,55038,55186,443720568,104593016,1629121,621,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",63,1.9,763,1.4,783,1.4,1286,2.4,9248660,2.1,3862240,3.8,-151083,-8.5,3,0.5
"C4666","0","10","40","0","2016","3","","Valdosta, GA MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",3433,54068,54278,54662,466827434,64767896,1116980,661,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",38,1.1,1039,2.0,739,1.4,657,1.2,32922540,7.6,6600069,11.3,86340,8.4,37,5.9
"C4666","0","10","40","0","2016","4","","Valdosta, GA MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",3476,55304,55558,55331,491017089,52803616,939262,682,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",83,2.4,565,1.0,304,0.6,704,1.3,11955235,2.5,-485654,-0.9,-41955,-4.3,10,1.5
"C4666","1","10","41","0","2016","1","","Valdosta, GA MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",64,1158,1162,1154,11342010,0,0,753,"",3.02,1.10,1.10,1.09,0.93,0.00,0.00,0.85,"",1,1.6,26,2.3,27,2.4,22,1.9,-1457642,-11.4,0,0.0,0,0.0,-116,-13.3
"C4666","1","10","41","0","2016","2","","Valdosta, GA MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",65,1159,1175,1174,11693864,0,0,769,"",3.03,1.08,1.09,1.08,0.96,0.00,0.00,0.88,"",0,0.0,32,2.8,28,2.4,24,2.1,263205,2.3,0,0.0,0,0.0,-1,-0.1
"C4666","1","10","41","0","2016","3","","Valdosta, GA MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",64,1174,1175,1163,13255272,0,0,871,"",3.01,1.09,1.09,1.08,0.92,0.00,0.00,0.84,"",-1,-1.5,21,1.8,23,2.0,9,0.8,308639,2.4,0,0.0,0,0.0,7,0.8
"C4666","1","10","41","0","2016","4","","Valdosta, GA MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",64,1167,1182,1176,13134512,0,0,860,"",3.00,1.08,1.09,1.08,0.95,0.00,0.00,0.88,"",1,1.6,-12,-1.0,15,1.3,6,0.5,1201311,10.1,0,0.0,0,0.0,77,9.8
"C4666","2","10","41","0","2016","1","N","Valdosta, GA MSA","State Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",56,0,0,0,0,0,0,0,"N",2.31,0,0,0,0,0,0,0,"N",-4,-6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4666","2","10","41","0","2016","2","N","Valdosta, GA MSA","State Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",56,0,0,0,0,0,0,0,"N",2.28,0,0,0,0,0,0,0,"N",-1,-1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4666","2","10","41","0","2016","3","N","Valdosta, GA MSA","State Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",58,0,0,0,0,0,0,0,"N",2.38,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4666","2","10","41","0","2016","4","N","Valdosta, GA MSA","State Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",60,0,0,0,0,0,0,0,"N",2.45,0,0,0,0,0,0,0,"N",3,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4666","3","10","41","0","2016","1","N","Valdosta, GA MSA","Local Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",50,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",-1,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4666","3","10","41","0","2016","2","N","Valdosta, GA MSA","Local Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",50,0,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4666","3","10","41","0","2016","3","N","Valdosta, GA MSA","Local Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",50,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4666","3","10","41","0","2016","4","N","Valdosta, GA MSA","Local Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",50,0,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4666","5","10","41","0","2016","1","","Valdosta, GA MSA","Private","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",3200,40960,40951,41710,312365388,223412915,3558035,583,"",0.98,0.91,0.91,0.92,0.85,1.01,1.00,0.93,"",-1,0.0,632,1.6,382,0.9,605,1.5,279927,0.1,2177432,1.0,-469850,-11.7,-7,-1.2
"C4666","5","10","41","0","2016","2","","Valdosta, GA MSA","Private","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",3264,42530,42786,43470,331114556,104170021,1625897,593,"",0.98,0.92,0.92,0.93,0.89,1.02,1.01,0.96,"",64,2.0,818,2.0,855,2.0,1370,3.3,11347472,3.5,3885324,3.9,-150654,-8.5,6,1.0
"C4666","5","10","41","0","2016","3","","Valdosta, GA MSA","Private","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",3261,42539,42438,42557,344620252,64563377,1115466,624,"",0.98,0.91,0.91,0.92,0.87,1.02,1.01,0.95,"",39,1.2,1021,2.5,771,1.9,749,1.8,29976566,9.5,6553357,11.3,86135,8.4,43,7.4
"C4666","5","10","41","0","2016","4","","Valdosta, GA MSA","Private","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",3302,43017,43262,43122,364718447,52637820,938128,650,"",0.98,0.92,0.92,0.92,0.87,1.03,1.01,0.95,"",79,2.5,583,1.4,338,0.8,679,1.6,2027076,0.6,-466012,-0.9,-41971,-4.3,-5,-0.8
"C4666","5","101","42","0","2016","1","","Valdosta, GA MSA","Private","101 Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",521,7892,7794,7909,84460614,59396878,1357045,826,"",1.19,1.02,1.01,1.01,1.18,1.18,1.34,1.17,"",3,0.6,211,2.7,35,0.5,2,0.0,758954,0.9,832059,1.4,-214221,-13.6,-1,-0.1
"C4666","5","101","42","0","2016","2","","Valdosta, GA MSA","Private","101 Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",534,8384,8575,9086,88729227,19309754,412900,786,"",1.20,1.05,1.06,1.11,1.17,0.92,0.94,1.09,"",14,2.7,29,0.3,100,1.2,231,2.6,1464897,1.7,-286305,-1.5,-74952,-15.4,2,0.3
