"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"13051","0","10","70","0","2016","1","","Chatham County, Georgia","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",8491,145829,147007,147788,1576031106,749928164,12350276,825,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",251,3.0,5600,4.0,4953,3.5,4681,3.3,10011747,0.6,31346866,4.4,-795347,-6.1,-25,-2.9
"13051","0","10","70","0","2016","2","","Chatham County, Georgia","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",8649,149132,149441,149834,1612126408,271548107,4585224,830,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",296,3.5,4491,3.1,3560,2.4,3787,2.6,55713042,3.6,10595432,4.1,-268539,-5.5,7,0.9
"13051","0","10","70","0","2016","3","","Chatham County, Georgia","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",8668,149418,149420,148973,1693386658,179173977,3141174,873,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",260,3.1,3558,2.4,2403,1.6,1901,1.3,128344843,8.2,3868145,2.2,-291307,-8.5,52,6.3
"13051","0","10","70","0","2016","4","","Chatham County, Georgia","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",8809,149081,151860,151293,1732172983,153828063,2720433,884,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",302,3.6,1655,1.1,3572,2.4,3363,2.3,-38316170,-2.2,-5415926,-3.4,-480773,-15.0,-37,-4.0
"13051","1","10","71","0","2016","1","","Chatham County, Georgia","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",64,2599,2606,2596,47247629,0,0,1398,"",1.20,0.90,0.90,0.89,1.05,0.00,0.00,1.18,"",0,0.0,24,0.9,19,0.7,6,0.2,1116520,2.4,0,0.0,0,0.0,25,1.8
"13051","1","10","71","0","2016","2","","Chatham County, Georgia","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",64,2605,2608,2609,42422265,0,0,1252,"",1.19,0.89,0.89,0.89,0.96,0.00,0.00,1.08,"",0,0.0,16,0.6,32,1.2,22,0.9,-1366880,-3.1,0,0.0,0,0.0,-52,-4.0
"13051","1","10","71","0","2016","3","","Chatham County, Georgia","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",63,2601,2579,2585,49276708,0,0,1464,"",1.18,0.88,0.87,0.88,0.94,0.00,0.00,1.07,"",-1,-1.6,39,1.5,40,1.6,61,2.4,3538721,7.7,0,0.0,0,0.0,80,5.8
"13051","1","10","71","0","2016","4","","Chatham County, Georgia","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",63,2611,2609,2625,45423422,0,0,1336,"",1.16,0.90,0.88,0.88,0.93,0.00,0.00,1.05,"",-1,-1.6,50,2.0,47,1.8,23,0.9,-589671,-1.3,0,0.0,0,0.0,-39,-2.8
"13051","1","102","72","0","2016","1","","Chatham County, Georgia","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",64,2599,2606,2596,47247629,0,0,1398,"",1.20,0.91,0.91,0.91,1.07,0.00,0.00,1.18,"",0,0.0,24,0.9,19,0.7,6,0.2,1116520,2.4,0,0.0,0,0.0,25,1.8
"13051","1","102","72","0","2016","2","","Chatham County, Georgia","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",64,2605,2608,2609,42422265,0,0,1252,"",1.19,0.91,0.91,0.90,0.98,0.00,0.00,1.08,"",0,0.0,16,0.6,32,1.2,22,0.9,-1366880,-3.1,0,0.0,0,0.0,-52,-4.0
