"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"47021","0","10","70","0","2016","1","","Cheatham County, Tennessee","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",604,7820,7795,7894,80715914,40193633,511390,792,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.8,44,0.6,0,0.0,27,0.3,3117749,4.0,-2141094,-5.1,-183655,-26.4,28,3.7
"47021","0","10","70","0","2016","2","","Cheatham County, Tennessee","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",609,7993,8024,7994,79144436,10696415,134069,761,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,0.8,-11,-0.1,-91,-1.1,-172,-2.1,4248193,5.7,-847123,-7.3,-37021,-21.6,49,6.9
"47021","0","10","70","0","2016","3","","Cheatham County, Tennessee","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",621,8018,8105,8109,81846444,7506956,100033,779,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,1.1,106,1.3,59,0.7,-20,-0.2,6406973,8.5,-537484,-6.7,-2064,-2.0,56,7.7
"47021","0","10","70","0","2016","4","","Cheatham County, Tennessee","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",634,8023,8098,8101,84863236,6256218,80572,809,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",31,5.1,-89,-1.1,74,0.9,102,1.3,-1442166,-1.7,-1100983,-15.0,1306,1.6,-16,-1.9
"47021","1","10","71","0","2016","1","","Cheatham County, Tennessee","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",9,71,70,72,900783,0,0,976,"",2.37,0.46,0.45,0.46,0.39,0.00,0.00,0.86,"",0,0.0,2,2.9,5,7.7,4,5.9,-75676,-7.8,0,0.0,0,0.0,-140,-12.5
"47021","1","10","71","0","2016","2","","Cheatham County, Tennessee","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",9,75,69,70,878886,0,0,948,"",2.37,0.48,0.44,0.45,0.40,0.00,0.00,0.89,"",0,0.0,4,5.6,0,0.0,-1,-1.4,-20710,-2.3,0,0.0,0,0.0,-36,-3.7
"47021","1","10","71","0","2016","3","","Cheatham County, Tennessee","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",9,72,73,71,1012792,0,0,1082,"",2.34,0.45,0.45,0.45,0.40,0.00,0.00,0.89,"",0,0.0,-3,-4.0,-2,-2.7,-4,-5.3,23829,2.4,0,0.0,0,0.0,68,6.7
"47021","1","10","71","0","2016","4","","Cheatham County, Tennessee","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",9,72,73,83,1073381,0,0,1086,"",2.31,0.46,0.46,0.52,0.45,0.00,0.00,0.93,"",0,0.0,0,0.0,2,2.8,6,7.8,50384,4.9,0,0.0,0,0.0,13,1.2
"47021","1","102","72","0","2016","1","","Cheatham County, Tennessee","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",9,71,70,72,900783,0,0,976,"",2.37,0.47,0.46,0.47,0.40,0.00,0.00,0.86,"",0,0.0,2,2.9,5,7.7,4,5.9,-75676,-7.8,0,0.0,0,0.0,-140,-12.5
"47021","1","102","72","0","2016","2","","Cheatham County, Tennessee","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",9,75,69,70,878886,0,0,948,"",2.37,0.49,0.45,0.45,0.41,0.00,0.00,0.89,"",0,0.0,4,5.6,0,0.0,-1,-1.4,-20710,-2.3,0,0.0,0,0.0,-36,-3.7
