"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"C3346","0","10","40","0","2016","1","","Minneapolis-St. Paul-Bloomington, MN-WI MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",86652,1818518,1820468,1823277,27803723061,17079966023,199853534,1175,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1998,-2.3,33542,1.9,33359,1.9,31364,1.8,15031765,0.1,422573989,2.5,-27535876,-12.1,-21,-1.8
"C3346","0","10","40","0","2016","2","","Minneapolis-St. Paul-Bloomington, MN-WI MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",87525,1857785,1876492,1874939,26331794084,10929128693,151841148,1083,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1083,-1.2,34509,1.9,25587,1.4,16612,0.9,793147446,3.1,698873388,6.8,-12329167,-7.5,18,1.7
"C3346","0","10","40","0","2016","3","","Minneapolis-St. Paul-Bloomington, MN-WI MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",88409,1867446,1875141,1886594,27641669257,6978841039,100899223,1133,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1625,1.9,34726,1.9,37740,2.1,40247,2.2,2192229835,8.6,638883005,10.1,-4576600,-4.3,68,6.4
"C3346","0","10","40","0","2016","4","","Minneapolis-St. Paul-Bloomington, MN-WI MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",89159,1889924,1891505,1887209,28214568318,4540054945,58681958,1149,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1469,1.7,32162,1.7,33572,1.8,31130,1.7,54065404,0.2,49302707,1.1,-9550015,-14.0,-17,-1.5
"C3346","1","10","41","0","2016","1","","Minneapolis-St. Paul-Bloomington, MN-WI MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",403,20433,20430,20540,375968355,0,0,1413,"",0.74,0.57,0.57,0.57,0.48,0.00,0.00,0.84,"",-3,-0.7,323,1.6,224,1.1,352,1.7,-30387134,-7.5,0,0.0,0,0.0,-137,-8.8
"C3346","1","10","41","0","2016","2","","Minneapolis-St. Paul-Bloomington, MN-WI MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",405,20561,20687,20779,364582746,0,0,1356,"",0.74,0.57,0.56,0.56,0.50,0.00,0.00,0.89,"",2,0.5,215,1.1,495,2.5,575,2.8,23305082,6.8,0,0.0,0,0.0,59,4.5
"C3346","1","10","41","0","2016","3","","Minneapolis-St. Paul-Bloomington, MN-WI MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",405,20780,20854,20899,412241349,0,0,1521,"",0.74,0.56,0.56,0.56,0.48,0.00,0.00,0.86,"",5,1.2,458,2.3,547,2.7,595,2.9,15331688,3.9,0,0.0,0,0.0,18,1.2
"C3346","1","10","41","0","2016","4","","Minneapolis-St. Paul-Bloomington, MN-WI MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",407,20943,21028,21241,408409521,0,0,1491,"",0.74,0.57,0.57,0.57,0.51,0.00,0.00,0.90,"",7,1.8,584,2.9,615,3.0,606,2.9,31931548,8.5,0,0.0,0,0.0,76,5.4
"C3346","2","10","41","0","2016","1","","Minneapolis-St. Paul-Bloomington, MN-WI MSA","State Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",533,51787,52248,52502,830565072,41919,42,1224,"",0.85,0.88,0.87,0.88,0.90,0.00,0.00,1.02,"",-58,-9.8,263,0.5,103,0.2,622,1.2,75110492,9.9,1221,3.0,1,2.4,103,9.2
"C3346","2","10","41","0","2016","2","","Minneapolis-St. Paul-Bloomington, MN-WI MSA","State Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",538,52717,51697,50927,862374429,35565,36,1281,"",0.86,0.87,0.86,0.86,0.92,0.00,0.00,1.07,"",-53,-9.0,234,0.4,-552,-1.1,202,0.4,-15596207,-1.8,1133,3.3,2,5.9,-22,-1.7
