"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"C1974","0","10","40","0","2016","1","","Denver-Aurora-Lakewood, CO MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",97469,1380531,1384562,1390609,21485979949,9838253757,210101184,1193,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4684,5.0,42183,3.2,40693,3.0,41217,3.1,362119123,1.7,518849877,5.6,-5623624,-2.6,-16,-1.3
"C1974","0","10","40","0","2016","2","","Denver-Aurora-Lakewood, CO MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",98417,1405448,1413182,1428207,20237115094,3414941337,69298051,1100,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4354,4.6,41173,3.0,37094,2.7,36935,2.7,748858825,3.8,241123694,7.6,327452,0.5,11,1.0
"C1974","0","10","40","0","2016","3","","Denver-Aurora-Lakewood, CO MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",100163,1430309,1430389,1428747,21634116533,2286540211,46180105,1164,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4598,4.8,39821,2.9,35466,2.5,39842,2.9,1767615420,8.9,212111898,10.2,1628924,3.7,66,6.0
"C1974","0","10","40","0","2016","4","","Denver-Aurora-Lakewood, CO MSA","Total Covered","10 Total, all industries","MSA, Total Covered","All establishment sizes",100188,1431734,1433846,1433550,22215820571,1862266167,36988039,1193,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4746,5.0,36542,2.6,36084,2.6,32716,2.3,216897714,1.0,43072325,2.4,-1574127,-4.1,-18,-1.5
"C1974","1","10","41","0","2016","1","","Denver-Aurora-Lakewood, CO MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",331,28351,28375,28444,590869774,0,0,1601,"",0.54,1.03,1.04,1.04,0.97,0.00,0.00,0.93,"",-7,-2.1,553,2.0,392,1.4,437,1.6,-13340809,-2.2,0,0.0,0,0.0,-63,-3.8
"C1974","1","10","41","0","2016","2","","Denver-Aurora-Lakewood, CO MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",330,28615,28710,28818,541421124,0,0,1450,"",0.54,1.04,1.04,1.03,0.98,0.00,0.00,0.94,"",-7,-2.1,290,1.0,530,1.9,542,1.9,19859462,3.8,0,0.0,0,0.0,30,2.1
"C1974","1","10","41","0","2016","3","","Denver-Aurora-Lakewood, CO MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",330,28817,28690,28781,634286657,0,0,1696,"",0.53,1.01,1.01,1.03,0.95,0.00,0.00,0.93,"",-5,-1.5,269,0.9,266,0.9,447,1.6,23350529,3.8,0,0.0,0,0.0,43,2.6
"C1974","1","10","41","0","2016","4","","Denver-Aurora-Lakewood, CO MSA","Federal Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",327,28781,28706,28913,602370397,0,0,1609,"",0.53,1.03,1.03,1.02,0.96,0.00,0.00,0.94,"",-8,-2.4,553,2.0,456,1.6,368,1.3,42157682,7.5,0,0.0,0,0.0,88,5.8
"C1974","2","10","41","0","2016","1","N","Denver-Aurora-Lakewood, CO MSA","State Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",177,0,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,0,"N",11,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1974","2","10","41","0","2016","2","N","Denver-Aurora-Lakewood, CO MSA","State Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",166,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1974","2","10","41","0","2016","3","N","Denver-Aurora-Lakewood, CO MSA","State Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",166,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1974","2","10","41","0","2016","4","N","Denver-Aurora-Lakewood, CO MSA","State Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",167,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",-1,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1974","3","10","41","0","2016","1","N","Denver-Aurora-Lakewood, CO MSA","Local Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",379,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1974","3","10","41","0","2016","2","N","Denver-Aurora-Lakewood, CO MSA","Local Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",382,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1974","3","10","41","0","2016","3","N","Denver-Aurora-Lakewood, CO MSA","Local Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",387,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",10,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1974","3","10","41","0","2016","4","N","Denver-Aurora-Lakewood, CO MSA","Local Government","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",387,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",11,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1974","5","10","41","0","2016","1","","Denver-Aurora-Lakewood, CO MSA","Private","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",96582,1190532,1192679,1197843,18733749520,9696906935,209567464,1207,"",1.02,1.02,1.02,1.02,1.02,1.00,1.00,1.01,"",4678,5.1,37818,3.3,36294,3.1,36581,3.2,311224363,1.7,508434879,5.5,-5607134,-2.6,-18,-1.5
"C1974","5","10","41","0","2016","2","","Denver-Aurora-Lakewood, CO MSA","Private","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",97539,1210874,1217185,1231440,17550139644,3268033018,68817103,1107,"",1.02,1.02,1.02,1.01,1.03,0.98,1.00,1.02,"",4355,4.7,36703,3.1,33136,2.8,32714,2.7,599202144,3.5,228242927,7.5,286692,0.4,7,0.6
"C1974","5","10","41","0","2016","3","","Denver-Aurora-Lakewood, CO MSA","Private","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",99280,1240651,1240126,1232683,18570916195,2137380167,45701589,1154,"",1.02,1.01,1.01,1.02,1.01,0.96,1.00,1.00,"",4592,4.8,36020,3.0,33525,2.8,35379,3.0,1591109490,9.4,198356612,10.2,1586253,3.6,68,6.3
"C1974","5","10","41","0","2016","4","","Denver-Aurora-Lakewood, CO MSA","Private","10 Total, all industries","MSA, Total -- by ownership sector","All establishment sizes",99307,1235142,1236377,1237370,19261351634,1713754783,36508275,1198,"",1.02,1.02,1.02,1.02,1.02,0.95,0.99,1.00,"",4744,5.0,32456,2.7,30268,2.5,27544,2.3,87396985,0.5,37271365,2.2,-1598016,-4.2,-25,-2.0
"C1974","5","101","42","0","2016","1","","Denver-Aurora-Lakewood, CO MSA","Private","101 Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",11876,163730,164299,166091,2986337648,1668332030,48740521,1395,"",0.94,0.81,0.82,0.82,0.84,0.76,0.82,1.02,"",675,6.0,3909,2.4,3658,2.3,4279,2.6,-84413048,-2.7,77588908,4.9,-4056595,-7.7,-74,-5.0
"C1974","5","101","42","0","2016","2","","Denver-Aurora-Lakewood, CO MSA","Private","101 Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",11897,167869,168410,171131,2803174117,478080571,15704609,1275,"",0.93,0.82,0.81,0.81,0.81,0.70,0.84,1.00,"",498,4.4,4467,2.7,3493,2.1,3542,2.1,49717469,1.8,35407804,8.0,-501622,-3.1,-6,-0.5
"C1974","5","101","42","0","2016","3","","Denver-Aurora-Lakewood, CO MSA","Private","101 Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",12018,172187,171644,171246,2954061576,298483324,10232561,1324,"",0.93,0.80,0.80,0.81,0.79,0.71,0.86,0.98,"",458,4.0,4140,2.5,3974,2.4,4276,2.6,179249631,6.5,36424220,13.9,125266,1.2,50,3.9
"C1974","5","101","42","0","2016","4","","Denver-Aurora-Lakewood, CO MSA","Private","101 Goods-producing","MSA, by Domain -- by ownership sector","All establishment sizes",11979,171711,171038,170175,3143889808,230205758,7553611,1414,"",0.93,0.81,0.82,0.82,0.83,0.75,0.90,1.01,"",331,2.8,4338,2.6,4453,2.7,4442,2.7,59121371,1.9,15114502,7.0,-536649,-6.6,-11,-0.8
"C1974","5","1011","43","0","2016","1","","Denver-Aurora-Lakewood, CO MSA","Private","1011 Natural resources and mining","MSA, by Supersector -- by ownership sector","All establishment sizes",893,12600,12634,12440,545625802,155040505,3478383,3342,"",0.64,0.72,0.73,0.71,1.76,0.89,0.86,2.45,"",-26,-2.8,-2679,-17.5,-2353,-15.7,-2561,-17.1,-214028512,-28.2,-34103031,-18.0,-741933,-17.6,-531,-13.7
"C1974","5","1011","43","0","2016","2","","Denver-Aurora-Lakewood, CO MSA","Private","1011 Natural resources and mining","MSA, by Supersector -- by ownership sector","All establishment sizes",881,12379,12309,12475,368798776,23105890,573035,2290,"",0.63,0.67,0.64,0.63,1.32,0.33,0.31,2.03,"",-31,-3.4,-2602,-17.4,-2669,-17.8,-2518,-16.8,-130009332,-26.1,-2152302,-8.5,-60122,-9.5,-271,-10.6
"C1974","5","1011","43","0","2016","3","","Denver-Aurora-Lakewood, CO MSA","Private","1011 Natural resources and mining","MSA, by Supersector -- by ownership sector","All establishment sizes",872,12370,12353,12244,336839504,22197600,491368,2103,"",0.62,0.61,0.62,0.62,1.13,0.43,0.35,1.82,"",-42,-4.6,-2207,-15.1,-1957,-13.7,-1753,-12.5,-82381982,-19.7,3705644,20.0,71184,16.9,-153,-6.8
"C1974","5","1011","43","0","2016","4","","Denver-Aurora-Lakewood, CO MSA","Private","1011 Natural resources and mining","MSA, by Supersector -- by ownership sector","All establishment sizes",853,12195,12244,12054,415377927,17986679,446222,2627,"",0.61,0.63,0.67,0.69,1.41,0.47,0.45,2.13,"",-36,-4.0,-1522,-11.1,-1221,-9.1,-990,-7.6,3457933,0.8,7214079,67.0,172052,62.8,264,11.2
"C1974","5","1012","43","0","2016","1","","Denver-Aurora-Lakewood, CO MSA","Private","1012 Construction","MSA, by Supersector -- by ownership sector","All establishment sizes",8288,82466,83053,84961,1195112753,828676379,30957235,1101,"",1.07,1.33,1.34,1.34,1.22,1.23,1.30,0.91,"",591,7.7,4586,5.9,4231,5.4,5234,6.6,106703376,9.8,76319913,10.1,-2396918,-7.2,39,3.7
"C1974","5","1012","43","0","2016","2","","Denver-Aurora-Lakewood, CO MSA","Private","1012 Construction","MSA, by Supersector -- by ownership sector","All establishment sizes",8349,86749,87287,89428,1270816675,283184436,11356512,1113,"",1.06,1.32,1.31,1.31,1.22,1.10,1.19,0.93,"",468,5.9,5589,6.9,5006,6.1,5423,6.5,126439060,11.0,27486663,10.7,-270314,-2.3,46,4.3
"C1974","5","1012","43","0","2016","3","","Denver-Aurora-Lakewood, CO MSA","Private","1012 Construction","MSA, by Supersector -- by ownership sector","All establishment sizes",8494,90222,90001,89883,1413050006,191009586,7889622,1207,"",1.06,1.29,1.29,1.30,1.20,1.07,1.21,0.93,"",484,6.0,5446,6.4,5376,6.4,5531,6.6,178867542,14.5,24283917,14.6,23352,0.3,85,7.6
"C1974","5","1012","43","0","2016","4","","Denver-Aurora-Lakewood, CO MSA","Private","1012 Construction","MSA, by Supersector -- by ownership sector","All establishment sizes",8495,90353,89840,88820,1511069031,143586966,5643583,1296,"",1.06,1.31,1.32,1.33,1.24,1.08,1.21,0.94,"",397,4.9,5335,6.3,5656,6.7,5101,6.1,108727656,7.8,6615536,4.8,-537670,-8.7,16,1.2
"C1974","5","1013","43","0","2016","1","","Denver-Aurora-Lakewood, CO MSA","Private","1013 Manufacturing","MSA, by Supersector -- by ownership sector","All establishment sizes",2695,68664,68612,68690,1245599093,684615146,14304903,1396,"",0.78,0.56,0.56,0.57,0.55,0.50,0.45,0.97,"",110,4.3,2002,3.0,1780,2.7,1606,2.4,22912088,1.9,35372026,5.4,-917744,-6.0,-11,-0.8
"C1974","5","1013","43","0","2016","2","","Denver-Aurora-Lakewood, CO MSA","Private","1013 Manufacturing","MSA, by Supersector -- by ownership sector","All establishment sizes",2667,68741,68814,69228,1163558666,171790245,3775062,1299,"",0.76,0.57,0.57,0.56,0.55,0.48,0.52,0.97,"",61,2.3,1480,2.2,1156,1.7,637,0.9,53287741,4.8,10073443,6.2,-171186,-4.3,40,3.2
"C1974","5","1013","43","0","2016","3","","Denver-Aurora-Lakewood, CO MSA","Private","1013 Manufacturing","MSA, by Supersector -- by ownership sector","All establishment sizes",2652,69595,69290,69119,1204172066,85276138,1851571,1336,"",0.75,0.55,0.56,0.56,0.53,0.44,0.47,0.95,"",16,0.6,901,1.3,555,0.8,498,0.7,82764071,7.4,8434659,11.0,30730,1.7,80,6.4
"C1974","5","1013","43","0","2016","4","","Denver-Aurora-Lakewood, CO MSA","Private","1013 Manufacturing","MSA, by Supersector -- by ownership sector","All establishment sizes",2631,69163,68954,69301,1217442850,68632113,1463806,1355,"",0.75,0.56,0.56,0.57,0.53,0.52,0.53,0.94,"",-30,-1.1,525,0.8,18,0.0,331,0.5,-53064218,-4.2,1284887,1.9,-171031,-10.5,-65,-4.6
"C1974","5","102","42","0","2016","1","","Denver-Aurora-Lakewood, CO MSA","Private","102 Service-providing","MSA, by Domain -- by ownership sector","All establishment sizes",84706,1026802,1028380,1031752,15747411872,8028574905,160826943,1177,"",1.04,1.06,1.06,1.06,1.07,1.07,1.08,1.01,"",4003,5.0,33909,3.4,32636,3.3,32302,3.2,395637411,2.6,430845971,5.7,-1550539,-1.0,-9,-0.8
"C1974","5","102","42","0","2016","2","","Denver-Aurora-Lakewood, CO MSA","Private","102 Service-providing","MSA, by Domain -- by ownership sector","All establishment sizes",85642,1043005,1048775,1060309,14746965527,2789952447,53112494,1080,"",1.04,1.06,1.06,1.06,1.09,1.05,1.06,1.03,"",3857,4.7,32236,3.2,29643,2.9,29172,2.8,549484675,3.9,192835123,7.4,788314,1.5,10,0.9
"C1974","5","102","42","0","2016","3","","Denver-Aurora-Lakewood, CO MSA","Private","102 Service-providing","MSA, by Domain -- by ownership sector","All establishment sizes",87262,1068464,1068482,1061437,15616854619,1838896843,35469028,1127,"",1.04,1.05,1.05,1.06,1.07,1.02,1.04,1.01,"",4134,5.0,31880,3.1,29551,2.8,31103,3.0,1411859859,9.9,161932392,9.7,1460987,4.3,72,6.8
"C1974","5","102","42","0","2016","4","","Denver-Aurora-Lakewood, CO MSA","Private","102 Service-providing","MSA, by Domain -- by ownership sector","All establishment sizes",87328,1063431,1065339,1067195,16117461826,1483549025,28954664,1164,"",1.04,1.06,1.06,1.06,1.07,0.99,1.02,1.01,"",4413,5.3,28118,2.7,25815,2.5,23102,2.2,28275614,0.2,22156863,1.5,-1061367,-3.5,-26,-2.2
"C1974","5","1021","43","0","2016","1","","Denver-Aurora-Lakewood, CO MSA","Private","1021 Trade, transportation, and utilities","MSA, by Supersector -- by ownership sector","All establishment sizes",18528,257801,256242,256329,3328177631,2017826436,36356803,997,"",0.96,0.97,0.97,0.97,0.99,0.92,0.91,1.02,"",544,3.0,6537,2.6,6160,2.5,5793,2.3,91812290,2.8,91459349,4.7,-1048907,-2.8,4,0.4
"C1974","5","1021","43","0","2016","2","","Denver-Aurora-Lakewood, CO MSA","Private","1021 Trade, transportation, and utilities","MSA, by Supersector -- by ownership sector","All establishment sizes",18446,257328,258525,259846,3209151032,723169358,12192412,955,"",0.95,0.97,0.97,0.96,0.99,0.92,0.91,1.02,"",304,1.7,5483,2.2,5612,2.2,4353,1.7,136285610,4.4,47014523,7.0,125909,1.0,22,2.4
"C1974","5","1021","43","0","2016","3","","Denver-Aurora-Lakewood, CO MSA","Private","1021 Trade, transportation, and utilities","MSA, by Supersector -- by ownership sector","All establishment sizes",18556,261432,261315,260026,3369203772,422543608,7222710,993,"",0.94,0.96,0.96,0.97,0.97,0.84,0.88,1.01,"",163,0.9,4668,1.8,4304,1.7,4647,1.8,231136389,7.4,29804146,7.6,202099,2.9,51,5.4
"C1974","5","1021","43","0","2016","4","","Denver-Aurora-Lakewood, CO MSA","Private","1021 Trade, transportation, and utilities","MSA, by Supersector -- by ownership sector","All establishment sizes",18325,261889,266593,270543,3484683538,352799762,6075120,1006,"",0.94,0.97,0.97,0.97,0.99,0.83,0.87,1.02,"",57,0.3,3651,1.4,3612,1.4,3747,1.4,31539231,0.9,915792,0.3,-266223,-4.2,-5,-0.5
"C1974","5","1022","43","0","2016","1","","Denver-Aurora-Lakewood, CO MSA","Private","1022 Information","MSA, by Supersector -- by ownership sector","All establishment sizes",1884,45917,46223,46269,1293772357,529894224,11908443,2157,"",1.20,1.67,1.67,1.68,1.57,1.58,1.54,0.94,"",95,5.3,606,1.3,704,1.5,738,1.6,-24126362,-1.8,23762270,4.7,-549191,-4.4,-73,-3.3
"C1974","5","1022","43","0","2016","2","N","Denver-Aurora-Lakewood, CO MSA","Private","1022 Information","MSA, by Supersector -- by ownership sector","All establishment sizes",1936,0,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,0,"N",132,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1974","5","1022","43","0","2016","3","","Denver-Aurora-Lakewood, CO MSA","Private","1022 Information","MSA, by Supersector -- by ownership sector","All establishment sizes",1978,47423,47309,46536,1241349959,45853776,1007213,2028,"",1.22,1.66,1.66,1.67,1.54,1.02,0.97,0.93,"",149,8.1,1204,2.6,1231,2.7,1024,2.2,196053323,18.8,1751503,4.0,-37675,-3.6,278,15.9
"C1974","5","1022","43","0","2016","4","","Denver-Aurora-Lakewood, CO MSA","Private","1022 Information","MSA, by Supersector -- by ownership sector","All establishment sizes",1993,46719,46872,46846,1111292907,37239318,816752,1826,"",1.23,1.67,1.67,1.67,1.45,1.06,0.94,0.87,"",158,8.6,1530,3.4,1387,3.0,1216,2.7,8207931,0.7,-921373,-2.4,-62078,-7.1,-42,-2.2
"C1974","5","1023","43","0","2016","1","","Denver-Aurora-Lakewood, CO MSA","Private","1023 Financial activities","MSA, by Supersector -- by ownership sector","All establishment sizes",11651,100741,100979,101087,2667434131,1062164306,22081274,2033,"",1.35,1.29,1.30,1.30,1.09,1.19,1.24,0.84,"",508,4.6,4466,4.6,4242,4.4,4037,4.2,64939348,2.5,71817023,7.3,561220,2.6,-38,-1.8
