"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"08083","0","10","70","0","2016","1","","Montezuma County, Colorado","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",805,8370,8425,8422,70496767,45875516,789206,645,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.6,-187,-2.2,-144,-1.7,-109,-1.3,-2562390,-3.5,-1093104,-2.3,-99358,-11.2,-12,-1.8
"08083","0","10","70","0","2016","2","","Montezuma County, Colorado","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",815,8885,9225,9500,78854501,30924086,527650,659,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.4,163,1.9,195,2.2,372,4.1,2539093,3.3,1944117,6.7,30444,6.1,4,0.6
"08083","0","10","70","0","2016","3","","Montezuma County, Colorado","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",815,9499,9430,9276,81491619,22727464,369872,667,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-0.9,386,4.2,221,2.4,188,2.1,2030322,2.6,1905628,9.2,43820,13.4,-2,-0.3
"08083","0","10","70","0","2016","4","","Montezuma County, Colorado","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",808,9162,8945,8821,79369454,17473070,239142,680,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,1.4,112,1.2,155,1.8,85,1.0,-464303,-0.6,1072437,6.5,19827,9.0,-13,-1.9
"08083","1","10","71","0","2016","1","","Montezuma County, Colorado","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",20,264,274,287,4274749,0,0,1196,"",3.95,1.59,1.64,1.73,2.13,0.00,0.00,1.29,"",0,0.0,-6,-2.2,-2,-0.7,4,1.4,-207524,-4.6,0,0.0,0,0.0,-52,-4.2
"08083","1","10","71","0","2016","2","","Montezuma County, Colorado","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",20,315,405,421,4676028,0,0,946,"",3.93,1.81,2.24,2.25,2.16,0.00,0.00,1.02,"",0,0.0,3,1.0,38,10.4,20,5.0,284132,6.5,0,0.0,0,0.0,8,0.9
"08083","1","10","71","0","2016","3","","Montezuma County, Colorado","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",20,424,413,398,6474296,0,0,1210,"",3.97,2.24,2.21,2.18,2.56,0.00,0.00,1.16,"",0,0.0,13,3.2,15,3.8,27,7.3,190298,3.0,0,0.0,0,0.0,-19,-1.5
"08083","1","10","71","0","2016","4","","Montezuma County, Colorado","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",20,344,302,294,4340465,0,0,1066,"",4.03,1.92,1.73,1.69,1.94,0.00,0.00,1.09,"",0,0.0,6,1.8,11,3.8,-4,-1.3,167000,4.0,0,0.0,0,0.0,27,2.6
"08083","1","102","72","0","2016","1","","Montezuma County, Colorado","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",20,264,274,287,4274749,0,0,1196,"",3.95,1.62,1.67,1.76,2.17,0.00,0.00,1.29,"",0,0.0,-6,-2.2,-2,-0.7,4,1.4,-207524,-4.6,0,0.0,0,0.0,-52,-4.2
"08083","1","102","72","0","2016","2","","Montezuma County, Colorado","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",20,315,405,421,4676028,0,0,946,"",3.94,1.84,2.29,2.29,2.20,0.00,0.00,1.02,"",0,0.0,3,1.0,38,10.4,20,5.0,284132,6.5,0,0.0,0,0.0,8,0.9
"08083","1","102","72","0","2016","3","","Montezuma County, Colorado","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",20,424,413,398,6474296,0,0,1210,"",3.98,2.29,2.25,2.22,2.61,0.00,0.00,1.16,"",0,0.0,13,3.2,15,3.8,27,7.3,190298,3.0,0,0.0,0,0.0,-19,-1.5
"08083","1","102","72","0","2016","4","","Montezuma County, Colorado","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",20,344,302,294,4340465,0,0,1066,"",4.04,1.96,1.77,1.72,1.98,0.00,0.00,1.09,"",0,0.0,6,1.8,11,3.8,-4,-1.3,167000,4.0,0,0.0,0,0.0,27,2.6
"08083","1","1021","73","0","2016","1","","Montezuma County, Colorado","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",8,36,40,40,405438,0,0,807,"",3.16,0.89,0.98,0.98,1.16,0.00,0.00,1.22,"",0,0.0,1,2.9,5,14.3,4,11.1,-76286,-15.8,0,0.0,0,0.0,-242,-23.1
"08083","1","1021","73","0","2016","2","","Montezuma County, Colorado","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",8,39,41,41,414705,0,0,791,"",3.15,0.92,0.93,0.91,1.05,0.00,0.00,1.14,"",0,0.0,2,5.4,5,13.9,3,7.9,4247,1.0,0,0.0,0,0.0,-62,-7.3
"08083","1","1021","73","0","2016","3","","Montezuma County, Colorado","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",8,41,40,41,493505,0,0,933,"",3.18,0.90,0.89,0.93,1.08,0.00,0.00,1.20,"",0,0.0,4,10.8,4,11.1,6,17.1,14384,3.0,0,0.0,0,0.0,-91,-8.9
"08083","1","1021","73","0","2016","4","","Montezuma County, Colorado","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",8,41,40,39,514410,0,0,989,"",3.23,0.94,0.94,0.90,1.13,0.00,0.00,1.22,"",0,0.0,2,5.1,3,8.1,1,2.6,33225,6.9,0,0.0,0,0.0,15,1.5
"08083","1","1023","73","0","2016","1","","Montezuma County, Colorado","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,4,4,4,72078,0,0,1386,"",14.89,4.95,4.98,5.04,4.79,0.00,0.00,0.96,"",0,0.0,0,0.0,0,0.0,1,33.3,10290,16.7,0,0.0,0,0.0,90,6.9
"08083","1","1023","73","0","2016","2","","Montezuma County, Colorado","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,4,4,4,62573,0,0,1203,"",14.90,4.84,4.72,4.51,4.22,0.00,0.00,0.90,"",0,0.0,0,0.0,0,0.0,0,0.0,3361,5.7,0,0.0,0,0.0,64,5.6
"08083","1","1023","73","0","2016","3","","Montezuma County, Colorado","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,4,4,4,73852,0,0,1420,"",15.02,4.50,4.59,4.76,4.48,0.00,0.00,0.97,"",0,0.0,0,0.0,0,0.0,0,0.0,3202,4.5,0,0.0,0,0.0,61,4.5
"08083","1","1023","73","0","2016","4","","Montezuma County, Colorado","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",1,4,4,4,63115,0,0,1214,"",15.24,4.81,4.94,5.01,4.62,0.00,0.00,0.94,"",0,0.0,0,0.0,0,0.0,0,0.0,2483,4.1,0,0.0,0,0.0,48,4.1
"08083","1","1026","73","0","2016","1","","Montezuma County, Colorado","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,73,78,80,1230454,0,0,1229,"",7.58,25.86,27.30,27.64,58.69,0.00,0.00,2.18,"",0,0.0,-2,-2.7,-1,-1.3,-4,-4.8,5104,0.4,0,0.0,0,0.0,41,3.5
"08083","1","1026","73","0","2016","2","","Montezuma County, Colorado","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,99,150,161,1500661,0,0,845,"",7.60,32.20,44.68,43.27,62.80,0.00,0.00,1.55,"",0,0.0,0,0.0,13,9.5,8,5.2,130768,9.5,0,0.0,0,0.0,32,3.9
"08083","1","1026","73","0","2016","3","","Montezuma County, Colorado","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,166,155,140,2056782,0,0,1030,"",7.65,43.99,42.04,39.98,72.49,0.00,0.00,1.72,"",0,0.0,5,3.1,3,2.0,11,8.5,179780,9.6,0,0.0,0,0.0,50,5.1
"08083","1","1026","73","0","2016","4","","Montezuma County, Colorado","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,110,80,77,1052507,0,0,910,"",7.76,34.11,26.53,25.91,49.29,0.00,0.00,1.70,"",0,0.0,1,0.9,-2,-2.4,-8,-9.4,-42964,-3.9,0,0.0,0,0.0,-6,-0.7
"08083","1","1028","73","0","2016","1","","Montezuma County, Colorado","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",10,151,152,163,2566779,0,0,1271,"",4.84,1.66,1.68,1.80,2.04,0.00,0.00,1.19,"",0,0.0,-5,-3.2,-6,-3.8,3,1.9,-146632,-5.4,0,0.0,0,0.0,-50,-3.8
"08083","1","1028","73","0","2016","2","","Montezuma County, Colorado","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",10,173,210,215,2698089,0,0,1041,"",4.83,1.83,2.14,2.11,2.03,0.00,0.00,1.00,"",0,0.0,1,0.6,20,10.5,9,4.4,145756,5.7,0,0.0,0,0.0,4,0.4
"08083","1","1028","73","0","2016","3","","Montezuma County, Colorado","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",10,213,214,213,3850157,0,0,1388,"",4.87,2.07,2.11,2.15,2.48,0.00,0.00,1.18,"",0,0.0,4,1.9,8,3.9,10,4.9,-7068,-0.2,0,0.0,0,0.0,-52,-3.6
"08083","1","1028","73","0","2016","4","","Montezuma County, Colorado","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",10,189,178,174,2710433,0,0,1156,"",4.95,1.94,1.88,1.86,2.05,0.00,0.00,1.08,"",0,0.0,3,1.6,10,6.0,3,1.8,174256,6.9,0,0.0,0,0.0,41,3.7
"08083","1","48-49","74","0","2016","1","","Montezuma County, Colorado","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",8,36,40,40,405438,0,0,807,"",3.25,0.98,1.08,1.08,1.25,0.00,0.00,1.20,"",0,0.0,1,2.9,5,14.3,4,11.1,-76286,-15.8,0,0.0,0,0.0,-242,-23.1
"08083","1","48-49","74","0","2016","2","","Montezuma County, Colorado","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",8,39,41,41,414705,0,0,791,"",3.24,1.01,1.02,0.99,1.14,0.00,0.00,1.13,"",0,0.0,2,5.4,5,13.9,3,7.9,4247,1.0,0,0.0,0,0.0,-62,-7.3
