"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"46135","0","10","70","0","2016","1","","Yankton County, South Dakota","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",835,12513,12528,12585,120902056,72566336,355210,742,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,1.7,258,2.1,224,1.8,155,1.2,2581440,2.2,-269171,-0.4,-15567,-4.2,4,0.5
"46135","0","10","70","0","2016","2","","Yankton County, South Dakota","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",837,12664,12903,13004,121929491,38893590,239187,730,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,1.7,116,0.9,93,0.7,54,0.4,2898252,2.4,664834,1.7,-242,-0.1,13,1.8
"46135","0","10","70","0","2016","3","","Yankton County, South Dakota","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",835,12787,12693,12567,125494893,17733003,131685,761,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,1.1,94,0.7,72,0.6,15,0.1,6678305,5.6,-659879,-3.6,-4643,-3.4,37,5.1
"46135","0","10","70","0","2016","4","","Yankton County, South Dakota","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",840,12493,12497,12458,130862469,11872758,69340,806,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,1.1,-223,-1.8,-232,-1.8,-265,-2.1,-6035625,-4.4,-2171856,-15.5,-21255,-23.5,-22,-2.7
"46135","1","10","71","0","2016","1","","Yankton County, South Dakota","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",16,201,196,196,3244958,0,0,1263,"",3.04,0.81,0.79,0.79,0.94,0.00,0.00,1.18,"",0,0.0,13,6.9,2,1.0,3,1.6,-41413,-1.3,0,0.0,0,0.0,-56,-4.2
"46135","1","10","71","0","2016","2","","Yankton County, South Dakota","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",16,199,200,201,2901538,0,0,1116,"",3.06,0.80,0.79,0.79,0.87,0.00,0.00,1.09,"",0,0.0,4,2.1,2,1.0,1,0.5,23726,0.8,0,0.0,0,0.0,-4,-0.4
"46135","1","10","71","0","2016","3","","Yankton County, South Dakota","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",16,201,202,202,3368994,0,0,1285,"",3.10,0.79,0.80,0.82,0.87,0.00,0.00,1.08,"",0,0.0,1,0.5,4,2.0,2,1.0,32372,1.0,0,0.0,0,0.0,-3,-0.2
"46135","1","10","71","0","2016","4","","Yankton County, South Dakota","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",16,196,195,204,2971650,0,0,1153,"",3.10,0.80,0.80,0.83,0.81,0.00,0.00,0.99,"",0,0.0,0,0.0,0,0.0,6,3.0,33682,1.1,0,0.0,0,0.0,2,0.2
"46135","1","102","72","0","2016","1","","Yankton County, South Dakota","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",16,201,196,196,3244958,0,0,1263,"",3.05,0.82,0.80,0.80,0.96,0.00,0.00,1.18,"",0,0.0,13,6.9,2,1.0,3,1.6,-41413,-1.3,0,0.0,0,0.0,-56,-4.2
"46135","1","102","72","0","2016","2","","Yankton County, South Dakota","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",16,199,200,201,2901538,0,0,1116,"",3.07,0.82,0.81,0.80,0.88,0.00,0.00,1.09,"",0,0.0,4,2.1,2,1.0,1,0.5,23726,0.8,0,0.0,0,0.0,-4,-0.4
